00:00:00,2,M600,00:00:04,"(16.413526360203182, 48.17914110644286)","(16.377680486802262, 48.25185231945709)",1
00:00:00,6,M600,00:00:04,"(16.338824566771162, 48.193810997508386)","(16.359641758445225, 48.18511658822694)",1
00:00:00,8,M600,00:00:04,"(16.338824566771162, 48.193810997508386)","(16.355146636411728, 48.185169674929774)",1
00:00:00,26,M600,00:00:04,"(16.41248016786417, 48.26124929704659)","(16.35233668297093, 48.195620794976186)",1
00:00:00,3,M600,00:00:04,"(16.427807502497064, 48.23742284460008)","(16.345664681619073, 48.21714796084929)",1
00:00:00,6,M600,00:00:04,"(16.358330898525026, 48.23528853340501)","(16.376408934512643, 48.2115095697273)",1
00:00:00,0,M600,00:00:05,"(16.413526360203182, 48.17914110644286)","(16.423953664343678, 48.216538280787745)",1
00:00:00,1,M600,00:00:05,"(16.358330898525026, 48.23528853340501)","(16.383950771671476, 48.261943924848225)",1
00:00:00,2,M600,00:00:06,"(16.350557716240093, 48.181085814146044)","(16.350833346135623, 48.13766085392131)",1
00:00:00,28,M600,00:00:06,"(16.350557716240093, 48.181085814146044)","(16.32926289352238, 48.18005491293138)",1
00:00:00,17,M600,00:00:06,"(16.350557716240093, 48.181085814146044)","(16.317438519680564, 48.1976451002553)",1
00:00:00,16,M600,00:00:07,"(16.36469818917773, 48.18172745428604)","(16.382390822594633, 48.20941990810035)",1
00:00:00,4,M600,00:00:07,"(16.34976021459994, 48.20856482713119)","(16.324312755565536, 48.19756610544835)",1
00:00:00,6,M600,00:00:08,"(16.34024576775175, 48.241170048341935)","(16.278280197893622, 48.238164372342645)",1
00:00:00,1,M600,00:00:09,"(16.39419795944914, 48.18838453198626)","(16.381615653167547, 48.201510746245425)",1
00:00:00,6,M600,00:00:09,"(16.41248016786417, 48.26124929704659)","(16.39341000487244, 48.26168803078226)",1
00:00:00,4,M600,00:00:09,"(16.33161336359848, 48.15128084460396)","(16.341261790014297, 48.15676445944901)",1
00:00:00,0,M600,00:00:09,"(16.369063454073814, 48.230461197793154)","(16.32926289352238, 48.18005491293138)",1
00:00:00,32,M600,00:00:09,"(16.41248016786417, 48.26124929704659)","(16.388316514478667, 48.21007951451274)",1
00:00:00,18,M600,00:00:09,"(16.41248016786417, 48.26124929704659)","(16.39419795944914, 48.18838453198626)",1
00:00:00,8,M600,00:00:10,"(16.310253241457172, 48.218632246004276)","(16.34065614597048, 48.20351336671346)",1
00:00:00,4,M600,00:00:10,"(16.358330898525026, 48.23528853340501)","(16.36730089089886, 48.20960039223901)",1
00:00:00,5,M600,00:00:10,"(16.34024576775175, 48.241170048341935)","(16.28791405204964, 48.24438814634534)",1
00:00:00,6,M600,00:00:11,"(16.40683285882645, 48.20218497556507)","(16.44196779444053, 48.184723458431954)",1
00:00:00,18,M600,00:00:11,"(16.36469818917773, 48.18172745428604)","(16.355980827322107, 48.20588421749807)",1
00:00:00,2,M600,00:00:11,"(16.413526360203182, 48.17914110644286)","(16.413981395704976, 48.1977072718547)",1
00:00:00,0,M600,00:00:13,"(16.413526360203182, 48.17914110644286)","(16.360192830143912, 48.22962792233633)",1
00:00:00,14,M600,00:00:14,"(16.36469818917773, 48.18172745428604)","(16.36719348587725, 48.20556591402957)",1
00:00:00,18,M600,00:00:14,"(16.350557716240093, 48.181085814146044)","(16.348151009166397, 48.1983244877165)",1
00:00:00,0,M600,00:00:14,"(16.413526360203182, 48.17914110644286)","(16.361064869957723, 48.2632744541891)",1
00:00:00,4,M600,00:00:14,"(16.37478661128482, 48.22090057904532)","(16.329135538338345, 48.17512885022274)",1
00:00:00,5,M600,00:00:14,"(16.310253241457172, 48.218632246004276)","(16.287755151158485, 48.23805863066032)",1
00:00:00,19,M600,00:00:14,"(16.36469818917773, 48.18172745428604)","(16.381499386241405, 48.19718738692744)",1
00:00:00,4,M600,00:00:15,"(16.338824566771162, 48.193810997508386)","(16.3671156788823, 48.18653054644998)",1
00:00:00,13,M600,00:00:15,"(16.33161336359848, 48.15128084460396)","(16.331186961763606, 48.19748669969961)",1
00:00:00,8,M600,00:00:16,"(16.338824566771162, 48.193810997508386)","(16.32926289352238, 48.18005491293138)",1
00:00:00,13,M600,00:00:16,"(16.30885995564679, 48.25227837428879)","(16.38813466324298, 48.137178229934776)",1
00:00:00,5,M600,00:00:16,"(16.30885995564679, 48.25227837428879)","(16.2686486800997, 48.2319397638129)",1
00:00:00,14,M600,00:00:16,"(16.310253241457172, 48.218632246004276)","(16.324312755565536, 48.19756610544835)",1
00:00:00,10,M600,00:00:17,"(16.350557716240093, 48.181085814146044)","(16.3415925234949, 48.16944695431934)",1
00:00:00,8,M600,00:00:17,"(16.36469818917773, 48.18172745428604)","(16.3443370406095, 48.19836915759562)",1
00:00:00,3,M600,00:00:17,"(16.358330898525026, 48.23528853340501)","(16.346235088303025, 48.188281326435565)",1
00:00:00,2,M600,00:00:17,"(16.358330898525026, 48.23528853340501)","(16.336843308100175, 48.22336182913223)",1
00:00:00,19,M600,00:00:17,"(16.36469818917773, 48.18172745428604)","(16.37541467229172, 48.197150557348536)",1
00:00:00,8,M600,00:00:18,"(16.36469818917773, 48.18172745428604)","(16.321643978758622, 48.170287703211976)",1
00:00:00,19,M600,00:00:19,"(16.39272614884457, 48.15305348714484)","(16.420059676387115, 48.18806791791769)",1
00:00:00,20,M600,00:00:19,"(16.39272614884457, 48.15305348714484)","(16.318871736628253, 48.21526082846889)",1
00:00:00,5,M600,00:00:20,"(16.338824566771162, 48.193810997508386)","(16.34440376674907, 48.20091898710375)",1
00:00:00,12,M600,00:00:20,"(16.36469818917773, 48.18172745428604)","(16.375199569058953, 48.1891138663534)",1
00:00:00,8,M600,00:00:20,"(16.27298229498073, 48.19627260215861)","(16.267160072190357, 48.17440399121684)",1
00:00:00,4,M600,00:00:20,"(16.338824566771162, 48.193810997508386)","(16.27928044885501, 48.19391055256697)",1
00:00:00,9,M600,00:00:20,"(16.30885995564679, 48.25227837428879)","(16.33297582319771, 48.269956459793256)",1
00:00:00,6,M600,00:00:21,"(16.358330898525026, 48.23528853340501)","(16.35985773823576, 48.216980936847555)",1
00:00:00,3,M600,00:00:22,"(16.40683285882645, 48.20218497556507)","(16.3095325177094, 48.21536759940594)",1
00:00:00,9,M600,00:00:22,"(16.34976021459994, 48.20856482713119)","(16.343994088288113, 48.179883598677364)",1
00:00:00,6,M600,00:00:22,"(16.39272614884457, 48.15305348714484)","(16.360551785462818, 48.169224077458864)",1
00:00:00,28,M600,00:00:23,"(16.27298229498073, 48.19627260215861)","(16.37937284815104, 48.20945616333277)",1
00:00:00,29,M600,00:00:23,"(16.30885995564679, 48.25227837428879)","(16.35047888383929, 48.22025424227475)",1
00:00:00,24,M600,00:00:23,"(16.41248016786417, 48.26124929704659)","(16.373444783935362, 48.213562901244494)",1
00:00:00,29,M600,00:00:23,"(16.27298229498073, 48.19627260215861)","(16.34821792447264, 48.200874313250175)",1
00:00:00,8,M600,00:00:23,"(16.39272614884457, 48.15305348714484)","(16.33264879429235, 48.257379589933194)",1
00:00:00,2,M600,00:00:24,"(16.40683285882645, 48.20218497556507)","(16.376246752057167, 48.20545787636403)",1
00:00:00,13,M600,00:00:24,"(16.338824566771162, 48.193810997508386)","(16.344537246865116, 48.206018642501434)",1
00:00:00,29,M600,00:00:24,"(16.27298229498073, 48.19627260215861)","(16.400899143742524, 48.19695258199846)",1
00:00:00,25,M600,00:00:24,"(16.30885995564679, 48.25227837428879)","(16.370157435119232, 48.20351274295605)",1
00:00:00,32,M600,00:00:24,"(16.27298229498073, 48.19627260215861)","(16.370318889107534, 48.209564453816725)",1
00:00:00,12,M600,00:00:25,"(16.34976021459994, 48.20856482713119)","(16.355210193888105, 48.220198561464116)",1
00:00:00,15,M600,00:00:26,"(16.30885995564679, 48.25227837428879)","(16.414155255446044, 48.20402317578172)",1
00:00:00,31,M600,00:00:26,"(16.39272614884457, 48.15305348714484)","(16.344537246865116, 48.206018642501434)",1
00:00:00,11,M600,00:00:26,"(16.36469818917773, 48.18172745428604)","(16.36121140821008, 48.20765478770373)",1
00:00:00,36,M600,00:00:26,"(16.30885995564679, 48.25227837428879)","(16.36027663924946, 48.23278966406595)",1
00:00:00,12,M600,00:00:27,"(16.338824566771162, 48.193810997508386)","(16.361371831533813, 48.213706516742455)",1
00:00:00,14,M600,00:00:27,"(16.34976021459994, 48.20856482713119)","(16.37942703337955, 48.21147339115036)",1
00:00:00,8,M600,00:00:28,"(16.36469818917773, 48.18172745428604)","(16.38898759751439, 48.16878596685281)",1
00:00:00,0,M600,00:00:28,"(16.413526360203182, 48.17914110644286)","(16.36949358193931, 48.246576625448476)",1
00:00:00,22,M600,00:00:28,"(16.30885995564679, 48.25227837428879)","(16.3443370406095, 48.19836915759562)",1
00:00:00,0,M600,00:00:28,"(16.355377157375063, 48.22652206653949)","(16.377680486802262, 48.25185231945709)",1
00:00:00,22,M600,00:00:28,"(16.310253241457172, 48.218632246004276)","(16.382336524878273, 48.20740268207741)",1
00:00:00,7,M600,00:00:28,"(16.358330898525026, 48.23528853340501)","(16.376408934512643, 48.2115095697273)",1
00:00:00,1,M600,00:00:28,"(16.358330898525026, 48.23528853340501)","(16.35181270617457, 48.26967394217486)",1
00:00:00,6,M600,00:00:28,"(16.338824566771162, 48.193810997508386)","(16.31720287978541, 48.18845340720064)",1
00:00:00,13,M600,00:00:29,"(16.36469818917773, 48.18172745428604)","(16.322023928745477, 48.18506593513419)",1
00:00:00,1,M600,00:00:29,"(16.413526360203182, 48.17914110644286)","(16.370369302228955, 48.18179378326144)",1
00:00:00,0,M600,00:00:30,"(16.40683285882645, 48.20218497556507)","(16.43278135815599, 48.16326446991315)",1
00:00:00,8,M600,00:00:31,"(16.34976021459994, 48.20856482713119)","(16.364390078493248, 48.21367073169012)",1
00:00:00,8,M600,00:00:32,"(16.27298229498073, 48.19627260215861)","(16.30786979517079, 48.19992637060834)",1
00:00:00,23,M600,00:00:32,"(16.27298229498073, 48.19627260215861)","(16.37112178912191, 48.18648282635218)",1
00:00:00,22,M600,00:00:32,"(16.350557716240093, 48.181085814146044)","(16.35057251673533, 48.182216584483776)",1
00:00:00,9,M600,00:00:33,"(16.34976021459994, 48.20856482713119)","(16.381615653167547, 48.201510746245425)",1
00:00:00,16,M600,00:00:33,"(16.350557716240093, 48.181085814146044)","(16.367258214906027, 48.19188836232091)",1
00:00:00,2,M600,00:00:33,"(16.338824566771162, 48.193810997508386)","(16.290853917675683, 48.215578865913365)",1
00:00:00,6,M600,00:00:33,"(16.310253241457172, 48.218632246004276)","(16.29707003558883, 48.23162260883915)",1
00:00:00,8,M600,00:00:34,"(16.36469818917773, 48.18172745428604)","(16.413981395704976, 48.1977072718547)",1
00:00:00,27,M600,00:00:34,"(16.39272614884457, 48.15305348714484)","(16.30997055454922, 48.23578371059724)",1
00:00:00,2,M600,00:00:34,"(16.358330898525026, 48.23528853340501)","(16.36484089915942, 48.226410096270214)",1
00:00:00,3,M600,00:00:35,"(16.36469818917773, 48.18172745428604)","(16.278280197893622, 48.238164372342645)",1
00:00:00,3,M600,00:00:35,"(16.358330898525026, 48.23528853340501)","(16.412161877309675, 48.255138513079736)",1
00:00:00,2,M600,00:00:35,"(16.358330898525026, 48.23528853340501)","(16.374605018193346, 48.26841215714696)",1
00:00:00,22,M600,00:00:35,"(16.39272614884457, 48.15305348714484)","(16.350645264855977, 48.226577759638175)",1
00:00:00,24,M600,00:00:36,"(16.41248016786417, 48.26124929704659)","(16.352032072891504, 48.200829512888006)",1
00:00:00,6,M600,00:00:36,"(16.338824566771162, 48.193810997508386)","(16.31871143815577, 48.209019183547525)",1
00:00:00,7,M600,00:00:38,"(16.34976021459994, 48.20856482713119)","(16.29069702221885, 48.20933715173168)",1
00:00:00,0,M600,00:00:39,"(16.39396344395087, 48.17973783609208)","(16.351646854634236, 48.263385559103405)",1
00:00:00,13,M600,00:00:39,"(16.338824566771162, 48.193810997508386)","(16.358193510768782, 48.2076904860015)",1
00:00:00,23,M600,00:00:39,"(16.310253241457172, 48.218632246004276)","(16.36730089089886, 48.20960039223901)",1
00:00:00,0,M600,00:00:39,"(16.44486826596253, 48.212824010768664)","(16.321770594747427, 48.1752137850128)",1
00:00:00,4,M600,00:00:40,"(16.34976021459994, 48.20856482713119)","(16.3633938370773, 48.19729377117603)",1
00:00:00,7,M600,00:00:40,"(16.310253241457172, 48.218632246004276)","(16.316017330362868, 48.231407270171715)",1
00:00:00,30,M600,00:00:41,"(16.33161336359848, 48.15128084460396)","(16.358353578690053, 48.21374222257936)",1
00:00:00,17,M600,00:00:41,"(16.350557716240093, 48.181085814146044)","(16.37126474250573, 48.19184063330153)",1
00:00:00,12,M600,00:00:41,"(16.40683285882645, 48.20218497556507)","(16.39454994005559, 48.201354549706515)",1
00:00:00,10,M600,00:00:41,"(16.310253241457172, 48.218632246004276)","(16.45141231916905, 48.184604579250184)",1
00:00:00,3,M600,00:00:42,"(16.40683285882645, 48.20218497556507)","(16.376246752057167, 48.20545787636403)",1
00:00:00,12,M600,00:00:42,"(16.338824566771162, 48.193810997508386)","(16.300193244596564, 48.21547361189106)",1
00:00:00,11,M600,00:00:43,"(16.30885995564679, 48.25227837428879)","(16.388476717598717, 48.14986052066946)",1
00:00:00,4,M600,00:00:43,"(16.36469818917773, 48.18172745428604)","(16.37968094071927, 48.175339211342965)",1
00:00:00,3,M600,00:00:43,"(16.427807502497064, 48.23742284460008)","(16.29069702221885, 48.20933715173168)",1
00:00:00,1,M600,00:00:44,"(16.356124155766963, 48.198065283460096)","(16.37937284815104, 48.20945616333277)",1
00:00:00,0,M600,00:00:44,"(16.420059676387115, 48.18806791791769)","(16.36730089089886, 48.20960039223901)",1
00:00:00,6,M600,00:00:44,"(16.30885995564679, 48.25227837428879)","(16.44486826596253, 48.212824010768664)",1
00:00:00,18,M600,00:00:44,"(16.30885995564679, 48.25227837428879)","(16.321390848743356, 48.16043552613012)",1
00:00:00,7,M600,00:00:44,"(16.338824566771162, 48.193810997508386)","(16.359562248443154, 48.18211059791987)",1
00:00:00,5,M600,00:00:45,"(16.34976021459994, 48.20856482713119)","(16.3633938370773, 48.19729377117603)",1
00:00:00,9,M600,00:00:45,"(16.34976021459994, 48.20856482713119)","(16.360360462812768, 48.23595140393851)",1
00:00:00,14,M600,00:00:46,"(16.34976021459994, 48.20856482713119)","(16.358353578690053, 48.21374222257936)",1
00:00:00,6,M600,00:00:46,"(16.338824566771162, 48.193810997508386)","(16.309373353552033, 48.20912593123273)",1
00:00:00,18,M600,00:00:46,"(16.41248016786417, 48.26124929704659)","(16.3447628180119, 48.19073143040458)",1
00:00:00,14,M600,00:00:46,"(16.36469818917773, 48.18172745428604)","(16.343994088288113, 48.179883598677364)",1
00:00:00,0,M600,00:00:46,"(16.342393479155678, 48.26978430016526)","(16.337941460208427, 48.192811076637554)",1
00:00:00,17,M600,00:00:46,"(16.350557716240093, 48.181085814146044)","(16.37349874411003, 48.21558013263585)",1
00:00:00,14,M600,00:00:47,"(16.350557716240093, 48.181085814146044)","(16.30691539979816, 48.17045612858273)",1
00:00:00,22,M600,00:00:47,"(16.39272614884457, 48.15305348714484)","(16.340589599747087, 48.20096353444793)",1
00:00:00,3,M600,00:00:47,"(16.36469818917773, 48.18172745428604)","(16.350739114558724, 48.156653460920644)",1
00:00:00,15,M600,00:00:47,"(16.30885995564679, 48.25227837428879)","(16.290853917675683, 48.215578865913365)",1
00:00:00,0,M600,00:00:47,"(16.34976021459994, 48.20856482713119)","(16.359846121426525, 48.19802131075365)",1
00:00:00,0,M600,00:00:47,"(16.36027663924946, 48.23278966406595)","(16.321897244739166, 48.1801398623202)",1
00:00:00,11,M600,00:00:47,"(16.310253241457172, 48.218632246004276)","(16.317556383922973, 48.202240940918266)",1
00:00:00,14,M600,00:00:47,"(16.36469818917773, 48.18172745428604)","(16.355225896729564, 48.188175669126295)",1
00:00:00,18,M600,00:00:48,"(16.39272614884457, 48.15305348714484)","(16.385578745625093, 48.24638389013789)",1
00:00:00,7,M600,00:00:48,"(16.358330898525026, 48.23528853340501)","(16.385288585814532, 48.23564034931457)",1
00:00:00,29,M600,00:00:48,"(16.30885995564679, 48.25227837428879)","(16.299428963027783, 48.16570734367446)",1
00:00:00,13,M600,00:00:49,"(16.34976021459994, 48.20856482713119)","(16.379264495575597, 48.205421705425934)",1
00:00:00,3,M600,00:00:49,"(16.358330898525026, 48.23528853340501)","(16.360192830143912, 48.22962792233633)",1
00:00:00,4,M600,00:00:49,"(16.34976021459994, 48.20856482713119)","(16.352099186693753, 48.20337933322906)",1
00:00:00,22,M600,00:00:50,"(16.310253241457172, 48.218632246004276)","(16.30997055454922, 48.23578371059724)",1
00:00:00,33,M600,00:00:50,"(16.27298229498073, 48.19627260215861)","(16.358353578690053, 48.21374222257936)",1
00:00:00,14,M600,00:00:50,"(16.33161336359848, 48.15128084460396)","(16.364672770750925, 48.220086615899746)",1
00:00:00,2,M600,00:00:51,"(16.33161336359848, 48.15128084460396)","(16.313940272032266, 48.157276885822135)",1
00:00:00,15,M600,00:00:51,"(16.37478661128482, 48.22090057904532)","(16.345591202213434, 48.22305440779824)",1
00:00:00,4,M600,00:00:51,"(16.427807502497064, 48.23742284460008)","(16.30997055454922, 48.23578371059724)",1
00:00:00,0,M600,00:00:52,"(16.3095325177094, 48.21536759940594)","(16.36110448873822, 48.2036202978978)",1
00:00:00,9,M600,00:00:52,"(16.34024576775175, 48.241170048341935)","(16.3753429607409, 48.19447166168515)",1
00:00:00,11,M600,00:00:53,"(16.358330898525026, 48.23528853340501)","(16.40078127321618, 48.19262925461898)",1
00:00:00,0,M600,00:00:53,"(16.413526360203182, 48.17914110644286)","(16.432955726804796, 48.16952331393563)",1
00:00:00,20,M600,00:00:53,"(16.41248016786417, 48.26124929704659)","(16.341106297382126, 48.19326326428421)",1
00:00:00,20,M600,00:00:53,"(16.350557716240093, 48.181085814146044)","(16.348484270024738, 48.19068783046344)",1
00:00:00,9,M600,00:00:53,"(16.338824566771162, 48.193810997508386)","(16.34489306744289, 48.19570813046094)",1
00:00:00,6,M600,00:00:54,"(16.39272614884457, 48.15305348714484)","(16.279753909985224, 48.212917926683176)",1
00:00:00,3,M600,00:00:54,"(16.36469818917773, 48.18172745428604)","(16.398381854964235, 48.16823455388151)",1
00:00:00,6,M600,00:00:54,"(16.338824566771162, 48.193810997508386)","(16.348351783000872, 48.20597396069783)",1
00:00:00,20,M600,00:00:54,"(16.310253241457172, 48.218632246004276)","(16.3370010162323, 48.22941626345358)",1
00:00:00,7,M600,00:00:54,"(16.40683285882645, 48.20218497556507)","(16.38126693459758, 48.18854065785485)",1
00:00:00,0,M600,00:00:54,"(16.34976021459994, 48.20856482713119)","(16.298392656870977, 48.200033811927874)",1
00:00:00,12,M600,00:00:55,"(16.34024576775175, 48.241170048341935)","(16.377391925347045, 48.241108753140935)",1
00:00:00,0,M600,00:00:56,"(16.35047888383929, 48.22025424227475)","(16.420059676387115, 48.18806791791769)",1
00:00:00,18,M600,00:00:56,"(16.350557716240093, 48.181085814146044)","(16.364136867447716, 48.18506332580006)",1
00:00:00,13,M600,00:00:56,"(16.36469818917773, 48.18172745428604)","(16.367329498533447, 48.1945672682553)",1
00:00:00,3,M600,00:00:56,"(16.34024576775175, 48.241170048341935)","(16.361064869957723, 48.2632744541891)",1
00:00:00,15,M600,00:00:57,"(16.37478661128482, 48.22090057904532)","(16.39454994005559, 48.201354549706515)",1
00:00:00,17,M600,00:00:57,"(16.34024576775175, 48.241170048341935)","(16.344122888403888, 48.184809627443585)",1
00:00:00,19,M600,00:00:57,"(16.27298229498073, 48.19627260215861)","(16.460677305365, 48.178169128217085)",1
00:00:00,9,M600,00:00:57,"(16.338824566771162, 48.193810997508386)","(16.367400792573818, 48.19724617285562)",1
00:00:00,24,M600,00:00:57,"(16.30885995564679, 48.25227837428879)","(16.379205867053862, 48.189065862631224)",1
00:00:00,0,M600,00:00:57,"(16.34976021459994, 48.20856482713119)","(16.364136867447716, 48.18506332580006)",1
00:00:00,2,M600,00:00:58,"(16.34976021459994, 48.20856482713119)","(16.370211247194973, 48.20552998066624)",1
00:00:00,7,M600,00:00:58,"(16.427807502497064, 48.23742284460008)","(16.343994088288113, 48.179883598677364)",1
00:00:00,5,M600,00:00:58,"(16.427807502497064, 48.23742284460008)","(16.45141231916905, 48.184604579250184)",1
00:00:00,4,M600,00:00:58,"(16.427807502497064, 48.23742284460008)","(16.31415382900761, 48.16544605092897)",1
00:00:00,3,M600,00:00:59,"(16.36469818917773, 48.18172745428604)","(16.40304595772751, 48.26789155735734)",1
00:00:00,11,M600,00:00:59,"(16.338824566771162, 48.193810997508386)","(16.352166309828636, 48.205929152363126)",1
00:00:00,13,M600,00:01:00,"(16.36469818917773, 48.18172745428604)","(16.344122888403888, 48.184809627443585)",1
00:00:00,21,M600,00:01:00,"(16.33161336359848, 48.15128084460396)","(16.364588728291118, 48.21692487292782)",1
00:00:00,20,M600,00:01:00,"(16.33161336359848, 48.15128084460396)","(16.31440561715356, 48.17529824805118)",1
00:00:00,17,M600,00:01:00,"(16.36469818917773, 48.18172745428604)","(16.361157945533638, 48.20563754317879)",1
00:00:00,17,M600,00:01:00,"(16.36469818917773, 48.18172745428604)","(16.382390822594633, 48.20941990810035)",1
00:00:00,5,M600,00:01:00,"(16.338824566771162, 48.193810997508386)","(16.27928044885501, 48.19391055256697)",1
00:00:00,13,M600,00:01:01,"(16.34976021459994, 48.20856482713119)","(16.377247708042315, 48.23573696193015)",1
00:00:00,12,M600,00:01:01,"(16.350557716240093, 48.181085814146044)","(16.34440376674907, 48.20091898710375)",1
00:00:00,10,M600,00:01:02,"(16.36469818917773, 48.18172745428604)","(16.3671156788823, 48.18653054644998)",1
00:00:00,9,M600,00:01:02,"(16.338824566771162, 48.193810997508386)","(16.32926289352238, 48.18005491293138)",1
00:00:00,18,M600,00:01:02,"(16.34976021459994, 48.20856482713119)","(16.35207698754591, 48.20858694145237)",1
00:00:00,10,M600,00:01:02,"(16.34976021459994, 48.20856482713119)","(16.364672770750925, 48.220086615899746)",1
00:00:00,1,M600,00:01:02,"(16.331067898242654, 48.19289088052561)","(16.40712887372029, 48.188226951996825)",1
00:00:00,12,M600,00:01:03,"(16.350557716240093, 48.181085814146044)","(16.299428963027783, 48.16570734367446)",1
00:00:00,30,M600,00:01:03,"(16.30885995564679, 48.25227837428879)","(16.36421665319331, 48.18806930884203)",1
00:00:00,6,M600,00:01:03,"(16.34024576775175, 48.241170048341935)","(16.28791405204964, 48.24438814634534)",1
00:00:00,22,M600,00:01:03,"(16.36469818917773, 48.18172745428604)","(16.379264495575597, 48.205421705425934)",1
00:00:00,13,M600,00:01:03,"(16.338824566771162, 48.193810997508386)","(16.345264431890445, 48.20866687188043)",1
00:00:00,28,M600,00:01:04,"(16.41248016786417, 48.26124929704659)","(16.322023928745477, 48.18506593513419)",1
00:00:00,5,M600,00:01:04,"(16.41248016786417, 48.26124929704659)","(16.37443461523778, 48.2620580790459)",1
00:00:00,18,M600,00:01:04,"(16.310253241457172, 48.218632246004276)","(16.29069702221885, 48.20933715173168)",1
00:00:00,7,M600,00:01:05,"(16.310253241457172, 48.218632246004276)","(16.28791405204964, 48.24438814634534)",1
00:00:00,23,M600,00:01:05,"(16.36469818917773, 48.18172745428604)","(16.376138660152147, 48.201423410336794)",1
00:00:00,12,M600,00:01:05,"(16.338824566771162, 48.193810997508386)","(16.355126733738526, 48.21703680614202)",1
00:00:00,27,M600,00:01:05,"(16.41248016786417, 48.26124929704659)","(16.355377157375063, 48.22652206653949)",1
00:00:00,17,M600,00:01:06,"(16.41248016786417, 48.26124929704659)","(16.30035132822337, 48.22171529595054)",1
00:00:00,9,M600,00:01:06,"(16.310253241457172, 48.218632246004276)","(16.27678745859019, 48.1806333918046)",1
00:00:00,7,M600,00:01:08,"(16.30885995564679, 48.25227837428879)","(16.27943821470807, 48.200246351345754)",1
00:00:00,1,M600,00:01:08,"(16.413526360203182, 48.17914110644286)","(16.344470502167063, 48.20346881540569)",1
00:00:00,8,M600,00:01:08,"(16.338824566771162, 48.193810997508386)","(16.359562248443154, 48.18211059791987)",1
00:00:00,23,M600,00:01:08,"(16.41248016786417, 48.26124929704659)","(16.318871736628253, 48.21526082846889)",1
00:00:00,12,M600,00:01:09,"(16.350557716240093, 48.181085814146044)","(16.31720287978541, 48.18845340720064)",1
00:00:00,2,M600,00:01:09,"(16.358330898525026, 48.23528853340501)","(16.360109035492943, 48.226466178749675)",1
00:00:00,7,M600,00:01:09,"(16.36469818917773, 48.18172745428604)","(16.348549570401165, 48.193176177280435)",1
00:00:00,10,M600,00:01:09,"(16.358330898525026, 48.23528853340501)","(16.376354867746645, 48.20949233936322)",1
00:00:00,0,M600,00:01:09,"(16.427807502497064, 48.23742284460008)","(16.38412235352899, 48.26829797763091)",1
00:00:00,2,M600,00:01:09,"(16.427807502497064, 48.23742284460008)","(16.3597278338899, 48.20328934497607)",1
00:00:00,5,M600,00:01:10,"(16.338824566771162, 48.193810997508386)","(16.370211247194973, 48.20552998066624)",1
00:00:00,3,M600,00:01:10,"(16.427807502497064, 48.23742284460008)","(16.375199569058953, 48.1891138663534)",1
00:00:00,11,M600,00:01:10,"(16.39272614884457, 48.15305348714484)","(16.41422213010611, 48.17621513595687)",1
00:00:00,28,M600,00:01:10,"(16.41248016786417, 48.26124929704659)","(16.300193244596564, 48.21547361189106)",1
00:00:00,14,M600,00:01:10,"(16.350557716240093, 48.181085814146044)","(16.348549570401165, 48.193176177280435)",1
