00:00:00,1840,Type 1,0.0,"(16.37347997265378, 48.212315567911205)","(16.349007897514852, 48.19287000177065)",2
00:00:00,4475,Type 3,41.0,"(16.34069576775175, 48.241170048341935)","(16.386870614013944, 48.24091696055452)",4
00:00:00,3503,Type 1,41.0,"(16.39227614884457, 48.15305348714484)","(16.31705075, 48.2017202)",1
00:00:00,4577,Type 3,41.0,"(16.34024576775175, 48.241170048341935)","(16.402423001740903, 48.26157295387504)",1
00:00:00,972,Type 1,43.0,"(16.37460325, 48.2203937)","(16.460586321420482, 48.19080071304551)",1
00:00:00,4520,Type 3,43.0,"(16.349823975879037, 48.18057449564003)","(16.383500771671475, 48.26194392484823)",4
00:00:00,1706,Type 2,43.0,"(16.356788872888107, 48.23566275737576)","(16.359722533517107, 48.18553739608871)",1
00:00:00,2038,Type 2,45.0,"(16.348853281900926, 48.208798927222816)","(16.34408475, 48.20642235)",1
00:00:00,3464,Type 2,45.0,"(16.27298229498073, 48.19627260215861)","(16.317790661906308, 48.19022392716675)",1
00:00:00,1852,Type 2,46.0,"(16.405995046134706, 48.20303335268365)","(16.348576528020004, 48.19528506890015)",1
00:00:00,2428,Type 1,46.0,"(16.356788872888107, 48.23566275737576)","(16.355269445296454, 48.22695335633713)",1
00:00:00,2958,Type 1,48.0,"(16.34069576775175, 48.241170048341935)","(16.42305382861865, 48.169773286136575)",1
00:00:00,2567,Type 1,48.0,"(16.34980497527009, 48.18114628366276)","(16.340811790014296, 48.15676445944901)",1
00:00:00,4693,Type 3,48.0,"(16.376015375984668, 48.21161633320428)","(16.463153261483118, 48.20626363518708)",2
00:00:00,1702,Type 1,49.0,"(16.344133291828985, 48.20036842448626)","(16.359722533517107, 48.18553739608871)",2
00:00:00,2404,Type 2,49.0,"(16.331609741186046, 48.15037738126956)","(16.356386567957642, 48.22023554218491)",1
00:00:00,4839,Type 2,49.0,"(16.309571768365693, 48.21861857620648)","(16.360005040823605, 48.14999159668417)",1
00:00:00,3616,Type 1,50.0,"(16.348853281900926, 48.208798927222816)","(16.338015606548975, 48.19810831813645)",1
00:00:00,4607,Type 1,50.0,"(16.27298229498073, 48.19627260215861)","(16.421348816164528, 48.26134046455058)",4
00:00:00,2312,Type 3,50.0,"(16.358817747355562, 48.23625273119687)","(16.345461889618274, 48.21677175360006)",1
00:00:00,4127,Type 1,51.0,"(16.331609741186046, 48.15037738126956)","(16.30367116006066, 48.25789449079973)",1
00:00:00,2934,Type 2,54.0,"(16.36586059332184, 48.18161858766823)","(16.41394614121178, 48.182540249606575)",1
00:00:00,3775,Type 2,57.0,"(16.317393257520717, 48.18695423663484)","(16.318275231077042, 48.20966253845944)",2
00:00:00,3254,Type 3,57.0,"(16.41293016786417, 48.26124929704659)","(16.336050447737144, 48.17504344368644)",4
00:00:00,3587,Type 1,59.0,"(16.428257502497065, 48.23742284460008)","(16.33722864068023, 48.188762079240966)",1
00:00:00,3250,Type 3,59.0,"(16.330709741186045, 48.15037738126956)","(16.336050447737144, 48.17504344368644)",1
00:00:00,342,Type 2,59.0,"(16.33848860385958, 48.19352985186349)","(16.369876540956835, 48.20646615798351)",1
00:00:00,3333,Type 1,60.0,"(16.348853281900926, 48.208798927222816)","(16.27649480329257, 48.18696758294048)",1
00:00:00,3486,Type 1,60.0,"(16.39317614884457, 48.15305348714484)","(16.31737070063174, 48.19705742104728)",1
00:00:00,3086,Type 1,60.0,"(16.331159741186045, 48.15037738126956)","(16.30646539979816, 48.17045612858273)",1
00:00:00,459,Type 1,61.0,"(16.30930995564679, 48.25227837428879)","(16.37300023959028, 48.20924581124105)",1
00:00:00,3800,Type 3,61.0,"(16.348853281900926, 48.208798927222816)","(16.3284076, 48.20810505)",1
00:00:00,4295,Type 3,61.0,"(16.40266937843982, 48.22747881157971)","(16.360447920974124, 48.25698608815903)",2
00:00:00,225,Type 3,62.0,"(16.30930995564679, 48.25227837428879)","(16.367148450000002, 48.2040402)",1
00:00:00,79,Type 1,62.0,"(16.427357502497063, 48.23742284460008)","(16.360005546013475, 48.20674529420971)",1
00:00:00,3696,Type 3,62.0,"(16.405995046134706, 48.20303335268365)","(16.2905608665546, 48.221820572900064)",1
00:00:00,4218,Type 1,63.0,"(16.36909022421911, 48.24177794978702)","(16.341449558408257, 48.2509190562936)",2
00:00:00,4495,Type 2,63.0,"(16.37460325, 48.2203937)","(16.39210272559832, 48.23389925383019)",1
00:00:00,100,Type 1,65.0,"(16.413526360203182, 48.17914110644286)","(16.3610012, 48.2116213)",1
00:00:00,867,Type 1,65.0,"(16.308409955646788, 48.25227837428879)","(16.432249268376808, 48.19115742917694)",1
00:00:00,4303,Type 3,65.0,"(16.37460325, 48.2203937)","(16.360614869957722, 48.2632744541891)",1
00:00:00,4555,Type 2,68.0,"(16.27298229498073, 48.19627260215861)","(16.4019044914997, 48.24261709876264)",1
00:00:00,4215,Type 1,68.0,"(16.45141231916905, 48.18460457925018)","(16.34128503113254, 48.244630627001406)",2
00:00:00,3704,Type 1,68.0,"(16.34069576775175, 48.241170048341935)","(16.2905608665546, 48.221820572900064)",1
00:00:00,4737,Type 1,69.0,"(16.34980497527009, 48.18114628366276)","(16.304052875335117, 48.15743243460568)",1
00:00:00,1442,Type 3,70.0,"(16.32297860495722, 48.14439486485833)","(16.370817210028818, 48.18569333727253)",2
00:00:00,3620,Type 1,72.0,"(16.39317614884457, 48.15305348714484)","(16.338015606548975, 48.19810831813645)",1
00:00:00,2226,Type 1,72.0,"(16.34997162299478, 48.20801610132155)","(16.34552252474433, 48.21365917423104)",1
00:00:00,2240,Type 3,73.0,"(16.451590698375046, 48.19092039429594)","(16.34870174955204, 48.21136956869426)",2
00:00:00,4651,Type 2,75.0,"(16.405995046134706, 48.20303335268365)","(16.444240427119283, 48.206502899577565)",1
00:00:00,928,Type 3,75.0,"(16.30638258455968, 48.225185846434776)","(16.451140698375045, 48.19092039429594)",2
00:00:00,306,Type 2,76.0,"(16.33979576775175, 48.241170048341935)","(16.369278064410242, 48.201700402866905)",1
00:00:00,4663,Type 3,76.0,"(16.356788872888107, 48.23566275737576)","(16.445308380533255, 48.24442945453824)",1
00:00:00,500,Type 2,76.0,"(16.339134716755876, 48.19325944851234)","(16.372920429571877, 48.21493427741712)",1
00:00:00,1403,Type 3,77.0,"(16.27343229498073, 48.19627260215861)","(16.36684234333776, 48.194777885991165)",1
00:00:00,4549,Type 3,80.0,"(16.38651597802254, 48.22322543634394)","(16.393131795118126, 48.268006659645145)",2
00:00:00,2756,Type 1,80.0,"(16.41248016786417, 48.26124929704659)","(16.380149065057562, 48.175677647865314)",1
00:00:00,3401,Type 3,81.0,"(16.41203016786417, 48.26124929704659)","(16.27898821470807, 48.20024635134576)",1
00:00:00,3465,Type 2,81.0,"(16.272532294980728, 48.19627260215861)","(16.317790661906308, 48.19022392716675)",1
00:00:00,937,Type 2,81.0,"(16.39227614884457, 48.15305348714484)","(16.451140698375045, 48.19092039429594)",1
00:00:00,1500,Type 2,81.0,"(16.35598392143037, 48.20350031953743)","(16.37092494770811, 48.20044435734753)",2
00:00:00,3691,Type 1,82.0,"(16.30930995564679, 48.25227837428879)","(16.290403917675683, 48.215578865913365)",1
00:00:00,2730,Type 1,84.0,"(16.39227614884457, 48.15305348714484)","(16.381700326368218, 48.16372155769137)",1
00:00:00,260,Type 2,84.0,"(16.331609741186046, 48.15037738126956)","(16.366233667431576, 48.20964761200383)",1
00:00:00,2061,Type 3,85.0,"(16.37460325, 48.2203937)","(16.349071013853877, 48.20137444482532)",1
00:00:00,4757,Type 2,86.0,"(16.39272614884457, 48.15305348714484)","(16.322689713919694, 48.15066208007585)",1
00:00:00,2927,Type 3,87.0,"(16.413526360203182, 48.17914110644286)","(16.41377213010611, 48.17621513595687)",1
00:00:00,1255,Type 3,87.0,"(16.427357502497063, 48.23742284460008)","(16.400330688634146, 48.20027792789927)",1
00:00:00,1044,Type 2,89.0,"(16.34024576775175, 48.241170048341935)","(16.387811900000003, 48.188988)",1
00:00:00,2829,Type 2,90.0,"(16.279753909985224, 48.212917926683176)","(16.397931854964234, 48.16823455388151)",2
00:00:00,362,Type 1,90.0,"(16.40566045, 48.20255675)","(16.37117678305701, 48.21167066263244)",1
00:00:00,3556,Type 1,92.0,"(16.339134716755876, 48.19325944851234)","(16.331456893632723, 48.19236509253753)",1
00:00:00,4163,Type 2,92.0,"(16.309571768365693, 48.21861857620648)","(16.322365187787522, 48.24497506228308)",1
00:00:00,4640,Type 1,93.0,"(16.41293016786417, 48.26124929704659)","(16.435314127807036, 48.22558475492961)",1
00:00:00,1829,Type 2,95.0,"(16.36586059332184, 48.18161858766823)","(16.345240158337493, 48.19489227531764)",1
00:00:00,3458,Type 3,96.0,"(16.427807502497064, 48.23742284460008)","(16.317790661906308, 48.19022392716675)",1
00:00:00,717,Type 3,96.0,"(16.427807502497064, 48.23742284460008)","(16.40412955, 48.20295485)",1
00:00:00,3079,Type 3,96.0,"(16.41203016786417, 48.26124929704659)","(16.306340227463437, 48.16553001334511)",1
00:00:00,340,Type 3,97.0,"(16.37460325, 48.2203937)","(16.369876540956835, 48.20646615798351)",1
00:00:00,2349,Type 2,97.0,"(16.34024576775175, 48.241170048341935)","(16.349875202895042, 48.22156113320244)",1
00:00:00,335,Type 1,97.0,"(16.349823975879037, 48.18057449564003)","(16.369349930906797, 48.20549745743026)",1
00:00:00,4747,Type 1,98.0,"(16.336372421753815, 48.170117391158605)","(16.313490272032265, 48.157276885822135)",2
00:00:00,1838,Type 2,99.0,"(16.30885995564679, 48.25227837428879)","(16.347834413617704, 48.189785045090105)",1
00:00:00,473,Type 1,101.0,"(16.27298229498073, 48.19627260215861)","(16.37261617968789, 48.2117516136939)",1
00:00:00,1447,Type 1,101.0,"(16.339134716755876, 48.19325944851234)","(16.370817210028818, 48.18569333727253)",1
00:00:00,3495,Type 2,102.0,"(16.33070527213087, 48.18828913887636)","(16.31705075, 48.2017202)",2
00:00:00,606,Type 3,103.0,"(16.405995046134706, 48.20303335268365)","(16.379943247464897, 48.20920189922806)",1
00:00:00,3189,Type 1,103.0,"(16.349823975879037, 48.18057449564003)","(16.328303677892254, 48.16035063511968)",4
00:00:00,2028,Type 1,104.0,"(16.34997162299478, 48.20801610132155)","(16.344100304158786, 48.20279105971936)",1
00:00:00,424,Type 1,106.0,"(16.36586059332184, 48.18161858766823)","(16.373332493392997, 48.203757142513176)",1
00:00:00,2434,Type 3,107.0,"(16.27343229498073, 48.19627260215861)","(16.355269445296454, 48.22695335633713)",1
00:00:00,2758,Type 3,108.0,"(16.337099483938907, 48.184557637970165)","(16.37934020752628, 48.18120439926854)",2
00:00:00,671,Type 2,108.0,"(16.39227614884457, 48.15305348714484)","(16.37590887485005, 48.22246857246731)",1
00:00:00,3063,Type 1,108.0,"(16.358817747355562, 48.23625273119687)","(16.306215088730283, 48.1606038936196)",1
00:00:00,2788,Type 3,109.0,"(16.309571768365693, 48.21861857620648)","(16.388367686346506, 48.162493814514974)",1
00:00:00,1267,Type 2,109.0,"(16.356788872888107, 48.23566275737576)","(16.406042298690398, 48.187864898667726)",1
00:00:00,3421,Type 1,110.0,"(16.339134716755876, 48.19325944851234)","(16.288306529554387, 48.193804696802594)",1
00:00:00,3127,Type 3,111.0,"(16.27343229498073, 48.19627260215861)","(16.31395561715356, 48.17529824805118)",1
00:00:00,761,Type 1,111.0,"(16.37507775, 48.22102195)","(16.405005808627312, 48.22583277519146)",1
00:00:00,4536,Type 1,112.0,"(16.323306830153975, 48.26402819196037)","(16.392788273862372, 48.25536939448132)",2
00:00:00,1175,Type 1,113.0,"(16.39317614884457, 48.15305348714484)","(16.395245471227017, 48.20232956376256)",1
00:00:00,2712,Type 2,114.0,"(16.368861323138795, 48.23612597852301)","(16.378550792488852, 48.1499746187323)",2
00:00:00,3638,Type 3,114.0,"(16.36909022421911, 48.24177794978702)","(16.271879783267426, 48.22202885087198)",2
00:00:00,1609,Type 2,115.0,"(16.358817747355562, 48.23625273119687)","(16.349840999999998, 48.1825003)",1
00:00:00,2000,Type 3,116.0,"(16.39227614884457, 48.15305348714484)","(16.34414997338435, 48.199149821456594)",4
00:00:00,2917,Type 3,117.0,"(16.363596582036863, 48.1827446332948)","(16.413598178985822, 48.16989001483911)",1
00:00:00,917,Type 1,119.0,"(16.413526360203182, 48.17914110644286)","(16.45096231916905, 48.18460457925018)",1
00:00:00,4627,Type 3,119.0,"(16.371230394117248, 48.20025413676132)","(16.42585406700113, 48.22570252101671)",2
00:00:00,688,Type 1,119.0,"(16.40566045, 48.20255675)","(16.39514187715242, 48.21456030280752)",1
00:00:00,3171,Type 2,120.0,"(16.38651597802254, 48.22322543634394)","(16.321714496658426, 48.1843765010235)",2
00:00:00,2227,Type 1,121.0,"(16.364844211152324, 48.18319919234158)","(16.34552252474433, 48.21365917423104)",1
00:00:00,981,Type 1,122.0,"(16.41248016786417, 48.26124929704659)","(16.38027574134798, 48.18796720482728)",1
00:00:00,2998,Type 2,123.0,"(16.432955726804796, 48.16952331393563)","(16.43285464260785, 48.182040980006086)",2
00:00:00,587,Type 1,123.0,"(16.41203016786417, 48.26124929704659)","(16.3790569, 48.20610535)",1
00:00:00,1982,Type 2,124.0,"(16.349823975879037, 48.18057449564003)","(16.3409937000555, 48.20279681022122)",1
00:00:00,4736,Type 1,124.0,"(16.33848860385958, 48.19352985186349)","(16.304052875335117, 48.15743243460568)",1
00:00:00,2056,Type 3,125.0,"(16.41293016786417, 48.26124929704659)","(16.347558477183743, 48.199187582257)",1
00:00:00,2566,Type 2,125.0,"(16.34024576775175, 48.241170048341935)","(16.340811790014296, 48.15676445944901)",1
00:00:00,1086,Type 1,126.0,"(16.39317614884457, 48.15305348714484)","(16.3882063, 48.2060851)",1
00:00:00,804,Type 2,128.0,"(16.355556710239302, 48.216702174464494)","(16.422803462222152, 48.19127478278255)",2
00:00:00,2009,Type 1,128.0,"(16.35800779095383, 48.23615309565032)","(16.345015218561127, 48.2010987709126)",1
00:00:00,3791,Type 2,128.0,"(16.339584352808064, 48.19404375250662)","(16.319315971192097, 48.21562975631086)",1
00:00:00,3816,Type 1,128.0,"(16.35123869465479, 48.18141044437578)","(16.3379673592181, 48.20833702263092)",1
00:00:00,3139,Type 2,129.0,"(16.348853281900926, 48.208798927222816)","(16.321067396761137, 48.16536161691776)",1
00:00:00,1053,Type 3,130.0,"(16.37444673618794, 48.22145407967072)","(16.388035670678626, 48.19228859364959)",1
00:00:00,4000,Type 3,131.0,"(16.39317614884457, 48.15305348714484)","(16.291228148894664, 48.24296140488587)",1
00:00:00,297,Type 3,131.0,"(16.331609741186046, 48.15037738126956)","(16.367307553682522, 48.21594784184854)",1
00:00:00,296,Type 2,133.0,"(16.348853281900926, 48.208798927222816)","(16.367307553682522, 48.21594784184854)",1
00:00:00,444,Type 1,134.0,"(16.339584352808064, 48.19404375250662)","(16.373837403546762, 48.20728259364328)",1
00:00:00,166,Type 2,134.0,"(16.37460325, 48.2203937)","(16.36337527056108, 48.20916733548708)",1
00:00:00,1899,Type 3,135.0,"(16.34024576775175, 48.241170048341935)","(16.35190791068912, 48.19495334624682)",1
00:00:00,3027,Type 1,135.0,"(16.309571768365693, 48.21861857620648)","(16.442207833681298, 48.1817251906001)",1
00:00:00,3988,Type 3,135.0,"(16.35800779095383, 48.23615309565032)","(16.333789761784708, 48.21889703531608)",1
00:00:00,436,Type 3,135.0,"(16.364844211152324, 48.18319919234158)","(16.37266195133584, 48.20634985677057)",1
00:00:00,1688,Type 1,136.0,"(16.358525548309498, 48.21152812566819)","(16.359469472889156, 48.18172778863645)",2
00:00:00,663,Type 3,137.0,"(16.36122315916373, 48.20956767171237)","(16.37590887485005, 48.22246857246731)",2
00:00:00,4204,Type 3,137.0,"(16.28594180825105, 48.16785943272047)","(16.33236228068307, 48.26366802852738)",2
00:00:00,3641,Type 2,138.0,"(16.37444673618794, 48.22145407967072)","(16.271879783267426, 48.22202885087198)",1
00:00:00,815,Type 1,138.0,"(16.308409955646788, 48.25227837428879)","(16.422803462222152, 48.19127478278255)",1
00:00:00,1034,Type 2,138.0,"(16.41203016786417, 48.26124929704659)","(16.386348722151943, 48.1841255068033)",1
00:00:00,1270,Type 3,138.0,"(16.34069576775175, 48.241170048341935)","(16.406042298690398, 48.187864898667726)",1
00:00:00,2400,Type 1,139.0,"(16.37460325, 48.2203937)","(16.356386567957642, 48.22023554218491)",1
00:00:00,998,Type 2,139.0,"(16.39317614884457, 48.15305348714484)","(16.378833222397706, 48.192418110126745)",1
00:00:00,1930,Type 2,139.0,"(16.427807502497064, 48.23742284460008)","(16.35936122114309, 48.198246877624776)",1
00:00:00,602,Type 1,140.0,"(16.41203016786417, 48.26124929704659)","(16.379508030036583, 48.208091253804575)",1
00:00:00,2749,Type 2,140.0,"(16.428257502497065, 48.23742284460008)","(16.380149065057562, 48.175677647865314)",1
00:00:00,2924,Type 1,143.0,"(16.355208489837985, 48.22627003639391)","(16.41377213010611, 48.17621513595687)",2
00:00:00,603,Type 3,143.0,"(16.41293016786417, 48.26124929704659)","(16.379508030036583, 48.208091253804575)",1
00:00:00,4363,Type 2,144.0,"(16.461036321420483, 48.19080071304551)","(16.36919760168406, 48.2451971503919)",2
00:00:00,1643,Type 1,145.0,"(16.427807502497064, 48.23742284460008)","(16.355054712820028, 48.18464029210933)",1
00:00:00,4799,Type 1,146.0,"(16.34024576775175, 48.241170048341935)","(16.341257356955772, 48.14417772930196)",1
00:00:00,3324,Type 1,147.0,"(16.34980497527009, 48.18114628366276)","(16.276022932126235, 48.16796498732797)",1
00:00:00,3673,Type 2,148.0,"(16.39272614884457, 48.15305348714484)","(16.28122035144057, 48.2219250912108)",1
00:00:00,1076,Type 1,150.0,"(16.36586059332184, 48.18161858766823)","(16.388278150404883, 48.201083847939685)",1
00:00:00,593,Type 1,153.0,"(16.40566045, 48.20255675)","(16.379508030036583, 48.208091253804575)",1
00:00:00,4650,Type 3,153.0,"(16.310273997176843, 48.21888118132159)","(16.436021928248042, 48.25086916971607)",1
00:00:00,2634,Type 1,154.0,"(16.308409955646788, 48.25227837428879)","(16.359869037953295, 48.1695063464823)",1
00:00:00,3882,Type 1,154.0,"(16.309232547737825, 48.21903908507992)","(16.28698751394982, 48.22539957710038)",1
00:00:00,1190,Type 3,155.0,"(16.33848860385958, 48.19352985186349)","(16.394420240066964, 48.20553538352292)",1
00:00:00,352,Type 2,155.0,"(16.358817747355562, 48.23625273119687)","(16.370896003592147, 48.21006451245198)",1
00:00:00,3491,Type 3,156.0,"(16.308409955646788, 48.25227837428879)","(16.31737070063174, 48.19705742104728)",1
00:00:00,2776,Type 3,156.0,"(16.37014667901704, 48.25058588783329)","(16.388026717598716, 48.14986052066946)",2
00:00:00,4375,Type 2,156.0,"(16.40566045, 48.20255675)","(16.369330544053096, 48.25732021706175)",1
00:00:00,2399,Type 2,157.0,"(16.427807502497064, 48.23742284460008)","(16.356386567957642, 48.22023554218491)",1
00:00:00,966,Type 3,157.0,"(16.34024576775175, 48.241170048341935)","(16.460406782489027, 48.18448492437013)",1
00:00:00,584,Type 3,157.0,"(16.339134716755876, 48.19325944851234)","(16.3790569, 48.20610535)",1
00:00:00,1944,Type 2,157.0,"(16.34997162299478, 48.20801610132155)","(16.359703417911913, 48.20023225744084)",1
00:00:00,4783,Type 1,158.0,"(16.339134716755876, 48.19325944851234)","(16.332217561100567, 48.15682105429872)",1
00:00:00,1310,Type 3,159.0,"(16.30885995564679, 48.25227837428879)","(16.413144289068235, 48.18814761671652)",1
00:00:00,4112,Type 1,161.0,"(16.413526360203182, 48.17914110644286)","(16.293999860375227, 48.25165086320148)",1
00:00:00,1833,Type 1,161.0,"(16.37460325, 48.2203937)","(16.347834413617704, 48.189785045090105)",1
00:00:00,1788,Type 3,161.0,"(16.331159741186045, 48.15037738126956)","(16.341613314193093, 48.19524950531152)",1
00:00:00,3258,Type 3,162.0,"(16.405995046134706, 48.20303335268365)","(16.33719915, 48.18031655)",1
00:00:00,322,Type 3,162.0,"(16.339134716755876, 48.19325944851234)","(16.369482607333477, 48.20382015270608)",1
00:00:00,1537,Type 1,163.0,"(16.28167035144057, 48.2219250912108)","(16.375595009427048, 48.192118184237245)",2
00:00:00,618,Type 2,163.0,"(16.40566045, 48.20255675)","(16.37933426132417, 48.21119540278976)",1
00:00:00,3239,Type 1,164.0,"(16.39227614884457, 48.15305348714484)","(16.335922421753814, 48.170117391158605)",1
00:00:00,1951,Type 1,164.0,"(16.355208489837985, 48.22627003639391)","(16.36410938111247, 48.19987729044401)",2
00:00:00,3633,Type 2,164.0,"(16.30930995564679, 48.25227837428879)","(16.262539162421326, 48.22213185187292)",1
00:00:00,3334,Type 1,165.0,"(16.309232547737825, 48.21903908507992)","(16.27649480329257, 48.18696758294048)",1
00:00:00,1697,Type 1,165.0,"(16.330709741186045, 48.15037738126956)","(16.359469472889156, 48.18172778863645)",1
00:00:00,4113,Type 3,167.0,"(16.414228886288434, 48.21656526665637)","(16.294160209609394, 48.25800197841703)",2
00:00:00,2179,Type 1,167.0,"(16.358817747355562, 48.23625273119687)","(16.34132949642252, 48.210907856373936)",1
00:00:00,2802,Type 3,167.0,"(16.40566045, 48.20255675)","(16.390016760923157, 48.174363312883216)",1
00:00:00,81,Type 3,169.0,"(16.33848860385958, 48.19352985186349)","(16.360005546013475, 48.20674529420971)",1
00:00:00,445,Type 1,169.0,"(16.33848860385958, 48.19352985186349)","(16.373837403546762, 48.20728259364328)",1
00:00:00,2442,Type 3,172.0,"(16.37460325, 48.2203937)","(16.35537807663283, 48.22920034564528)",1
00:00:00,4222,Type 2,173.0,"(16.30885995564679, 48.25227837428879)","(16.341449558408257, 48.2509190562936)",1
00:00:00,3741,Type 3,174.0,"(16.285625464056317, 48.15764515669952)","(16.30886281145679, 48.20879554267123)",2
00:00:00,2201,Type 3,174.0,"(16.331609741186046, 48.15037738126956)","(16.342557149999998, 48.2136413)",1
00:00:00,1476,Type 1,176.0,"(16.36995465, 48.1814429)","(16.370162339221874, 48.19435104562706)",2
00:00:00,189,Type 1,176.0,"(16.413526360203182, 48.17914110644286)","(16.36367715, 48.2118232)",1
00:00:00,4756,Type 2,177.0,"(16.35123869465479, 48.18141044437578)","(16.32252860495722, 48.14439486485833)",1
