00:00:00,7379,Type 3,00:00:19,"(16.36586059332184, 48.18161858766823)","(16.341614142154214, 48.25720747825167)",1,,,,,,
00:00:00,1182,Type 2,00:00:19,"(16.28807300783087, 48.25071765463373)","(16.386334166357944, 48.21639188823088)",2,,,,,,
00:00:00,6926,Type 2,00:00:20,"(16.41203016786417, 48.26124929704659)","(16.324083719085756, 48.22362213500954)",1,,,,,,
00:00:00,5072,Type 2,00:00:21,"(16.39317614884457, 48.15305348714484)","(16.40448810667576, 48.18265625190261)",1,,,,,,
00:00:00,7671,Type 2,00:00:21,"(16.352359833539467, 48.2088223449927)","(16.376791215504436, 48.23693593588531)",2,,,,,,
00:00:00,6953,Type 2,00:00:21,"(16.310273997176843, 48.21888118132159)","(16.291228148894664, 48.24296140488587)",1,,,,,,
00:00:00,306,Type 3,00:00:21,"(16.37460325, 48.2203937)","(16.36359995, 48.2098319)",1,,,,,,
00:00:00,5385,Type 2,00:00:21,"(16.376535689283426, 48.20786385849036)","(16.30646539979816, 48.17045612858273)",2,,,,,,
00:00:00,5195,Type 2,00:00:22,"(16.356788872888107, 48.23566275737576)","(16.432331358155988, 48.16326446991315)",1,,,,,,
00:00:00,3086,Type 2,00:00:22,"(16.428257502497065, 48.23742284460008)","(16.341613314193093, 48.19524950531152)",1,,,,,,
00:00:00,6907,Type 2,00:00:23,"(16.33979576775175, 48.241170048341935)","(16.32477085, 48.2182451)",1,,,,,,
00:00:00,8442,Type 3,00:00:23,"(16.413526360203182, 48.17914110644286)","(16.35984063359618, 48.14377142186187)",1,,,,,,
00:00:00,1054,Type 3,00:00:23,"(16.413526360203182, 48.17914110644286)","(16.379943247464897, 48.20920189922806)",1,,,,,,
00:00:00,2442,Type 3,00:00:23,"(16.330709741186045, 48.15037738126956)","(16.36684234333776, 48.194777885991165)",1,,,,,,
00:00:00,2606,Type 3,00:00:24,"(16.33848860385958, 48.19352985186349)","(16.37092494770811, 48.20044435734753)",1,,,,,,
00:00:00,8283,Type 1,00:00:24,"(16.36586059332184, 48.18161858766823)","(16.304052875335117, 48.15743243460568)",1,,,,,,
00:00:00,4700,Type 1,00:00:25,"(16.39317614884457, 48.15305348714484)","(16.370730967243944, 48.16962486889083)",1,,,,,,
00:00:00,2856,Type 2,00:00:25,"(16.348853281900926, 48.208798927222816)","(16.355054712820028, 48.18464029210933)",1,,,,,,
00:00:00,7579,Type 3,00:00:25,"(16.349823975879037, 48.18057449564003)","(16.368950599999998, 48.2299097)",1,,,,,,
00:00:00,4523,Type 3,00:00:25,"(16.360552970543605, 48.17543602093284)","(16.340977128179887, 48.16310571061347)",2,,,,,,
00:00:00,2641,Type 1,00:00:26,"(16.32795623720928, 48.20977550446687)","(16.37454208631934, 48.18874249285169)",2,,,,,,
00:00:00,793,Type 2,00:00:27,"(16.339134716755876, 48.19325944851234)","(16.37261617968789, 48.2117516136939)",1,,,,,,
00:00:00,652,Type 1,00:00:27,"(16.426831331578736, 48.24466592127559)","(16.369709275834644, 48.21599526498954)",2,,,,,,
00:00:00,1619,Type 2,00:00:28,"(16.330709741186045, 48.15037738126956)","(16.45096231916905, 48.18460457925018)",1,,,,,,
00:00:00,6600,Type 3,00:00:28,"(16.356788872888107, 48.23566275737576)","(16.3284076, 48.20810505)",1,,,,,,
00:00:00,499,Type 1,00:00:28,"(16.355467975801318, 48.18514624227642)","(16.367307553682522, 48.21594784184854)",2,,,,,,
00:00:00,1108,Type 1,00:00:29,"(16.37460325, 48.2203937)","(16.38166347818356, 48.20799869040526)",1,,,,,,
00:00:00,1266,Type 3,00:00:30,"(16.35800779095383, 48.23615309565032)","(16.39558910370557, 48.23013637141501)",1,,,,,,
00:00:00,6537,Type 3,00:00:30,"(16.313469350889985, 48.25143514932815)","(16.31058625, 48.22336445)",2,,,,,,
00:00:00,7052,Type 3,00:00:31,"(16.4134753873129, 48.18382430624515)","(16.32764608747469, 48.23557574499396)",2,,,,,,
00:00:00,549,Type 1,00:00:32,"(16.363596582036863, 48.1827446332948)","(16.369482607333477, 48.20382015270608)",1,,,,,,
00:00:00,8362,Type 2,00:00:32,"(16.33848860385958, 48.19352985186349)","(16.332055257168534, 48.15055387001685)",1,,,,,,
00:00:00,5737,Type 2,00:00:32,"(16.427357502497063, 48.23742284460008)","(16.33719915, 48.18031655)",1,,,,,,
00:00:00,4522,Type 1,00:00:32,"(16.27298229498073, 48.19627260215861)","(16.340811790014296, 48.15676445944901)",1,,,,,,
00:00:00,8093,Type 2,00:00:33,"(16.331609741186046, 48.15037738126956)","(16.416574823200147, 48.23237053646119)",1,,,,,,
00:00:00,5010,Type 2,00:00:33,"(16.39619881678846, 48.22302614094036)","(16.41592731311046, 48.14857307231832)",2,,,,,,
00:00:00,5990,Type 3,00:00:33,"(16.331159741186045, 48.15037738126956)","(16.288306529554387, 48.193804696802594)",4,,,,,,
00:00:00,6665,Type 2,00:00:33,"(16.28167035144057, 48.2219250912108)","(16.277672519835896, 48.23183482590699)",2,,,,,,
00:00:00,1444,Type 2,00:00:34,"(16.413526360203182, 48.17914110644286)","(16.42297842232911, 48.19759066846225)",1,,,,,,
00:00:00,1451,Type 2,00:00:34,"(16.39227614884457, 48.15305348714484)","(16.42297842232911, 48.19759066846225)",1,,,,,,
00:00:00,3247,Type 2,00:00:35,"(16.37444673618794, 48.22145407967072)","(16.352631686691314, 48.19284086051055)",1,,,,,,
00:00:00,5349,Type 2,00:00:35,"(16.369780544053096, 48.25732021706175)","(16.306215088730283, 48.1606038936196)",2,,,,,,
00:00:00,5250,Type 2,00:00:35,"(16.3460976, 48.18815755)","(16.44185664535423, 48.169207575190335)",2,,,,,,
00:00:00,8433,Type 3,00:00:35,"(16.413526360203182, 48.17914110644286)","(16.35967628207613, 48.137551239851184)",1,,,,,,
00:00:00,6638,Type 1,00:00:35,"(16.413526360203182, 48.17914110644286)","(16.2681986800997, 48.2319397638129)",1,,,,,,
00:00:00,8323,Type 1,00:00:36,"(16.41203016786417, 48.26124929704659)","(16.322689713919694, 48.15066208007585)",1,,,,,,
00:00:00,6877,Type 1,00:00:38,"(16.410857130790905, 48.201209248588086)","(16.315740606362606, 48.22569177234233)",2,,,,,,
00:00:00,15,Type 3,00:00:38,"(16.33979576775175, 48.241170048341935)","(16.357869283897568, 48.20595352716448)",1,,,,,,
00:00:00,4420,Type 2,00:00:38,"(16.413526360203182, 48.17914110644286)","(16.360854450261343, 48.23566531594656)",1,,,,,,
00:00:00,674,Type 1,00:00:39,"(16.405995046134706, 48.20303335268365)","(16.370016944422726, 48.21740864178736)",1,,,,,,
00:00:00,7567,Type 2,00:00:40,"(16.308409955646788, 48.25227837428879)","(16.370032827969613, 48.26316257814428)",1,,,,,,
00:00:00,1324,Type 1,00:00:40,"(16.34069576775175, 48.241170048341935)","(16.405650300002655, 48.21790500332877)",1,,,,,,
00:00:00,2512,Type 2,00:00:40,"(16.3097329, 48.21551175)","(16.3711911773609, 48.18985709109212)",2,,,,,,
00:00:00,3999,Type 3,00:00:40,"(16.376015375984668, 48.21161633320428)","(16.355356178227552, 48.21035536430987)",2,,,,,,
00:00:00,7827,Type 3,00:00:40,"(16.27298229498073, 48.19627260215861)","(16.386870614013944, 48.24091696055452)",1,,,,,,
00:00:00,7664,Type 3,00:00:40,"(16.27343229498073, 48.19627260215861)","(16.377088450000002, 48.2298881)",1,,,,,,
00:00:00,8049,Type 1,00:00:41,"(16.358817747355562, 48.23625273119687)","(16.41206006067344, 48.26777567639052)",4,,,,,,
00:00:00,1179,Type 2,00:00:41,"(16.353835402700557, 48.2233592416537)","(16.386334166357944, 48.21639188823088)",2,,,,,,
00:00:00,257,Type 1,00:00:43,"(16.39317614884457, 48.15305348714484)","(16.363836377876968, 48.203589458226425)",4,,,,,,
00:00:00,2649,Type 3,00:00:43,"(16.339584352808064, 48.19404375250662)","(16.37454208631934, 48.18874249285169)",1,,,,,,
00:00:00,729,Type 1,00:00:44,"(16.30930995564679, 48.25227837428879)","(16.373332493392997, 48.203757142513176)",1,,,,,,
00:00:00,565,Type 1,00:00:44,"(16.427357502497063, 48.23742284460008)","(16.369349930906797, 48.20549745743026)",1,,,,,,
00:00:00,5577,Type 1,00:00:44,"(16.40566045, 48.20255675)","(16.321714496658426, 48.1843765010235)",4,,,,,,
00:00:00,2731,Type 2,00:00:45,"(16.331159741186045, 48.15037738126956)","(16.378919099055665, 48.188301216603065)",1,,,,,,
00:00:00,1992,Type 2,00:00:45,"(16.349823975879037, 48.18057449564003)","(16.39368177196697, 48.18741182959255)",1,,,,,,
00:00:00,2712,Type 3,00:00:46,"(16.428257502497065, 48.23742284460008)","(16.37498069480947, 48.19814474958669)",1,,,,,,
00:00:00,6834,Type 1,00:00:46,"(16.34069576775175, 48.241170048341935)","(16.29662003558883, 48.23162260883915)",1,,,,,,
00:00:00,1154,Type 1,00:00:46,"(16.350781067885222, 48.18216931807092)","(16.377535082169175, 48.21749174480856)",2,,,,,,
00:00:00,7259,Type 1,00:00:46,"(16.308409955646788, 48.25227837428879)","(16.322692892559193, 48.25767715620347)",1,,,,,,
00:00:00,1607,Type 1,00:00:46,"(16.34980497527009, 48.18114628366276)","(16.441872294384144, 48.197355133457705)",1,,,,,,
00:00:00,3233,Type 2,00:00:46,"(16.37507775, 48.22102195)","(16.35115028101289, 48.19073358216025)",1,,,,,,
00:00:00,5172,Type 2,00:00:47,"(16.27298229498073, 48.19627260215861)","(16.42322894198445, 48.17609838149245)",1,,,,,,
00:00:00,5827,Type 3,00:00:48,"(16.360216381575853, 48.15654168118001)","(16.26702237482593, 48.187072427220905)",2,,,,,,
00:00:00,6920,Type 2,00:00:50,"(16.33979576775175, 48.241170048341935)","(16.324083719085756, 48.22362213500954)",1,,,,,,
00:00:00,7916,Type 1,00:00:50,"(16.331159741186045, 48.15037738126956)","(16.383500771671475, 48.26194392484823)",1,,,,,,
00:00:00,4845,Type 3,00:00:51,"(16.39272614884457, 48.15305348714484)","(16.38768466324298, 48.137178229934776)",1,,,,,,
00:00:00,2082,Type 3,00:00:51,"(16.348853281900926, 48.208798927222816)","(16.395268611971634, 48.20943921125203)",1,,,,,,
00:00:00,2477,Type 3,00:00:52,"(16.339584352808064, 48.19404375250662)","(16.367809616748595, 48.200612450393066)",1,,,,,,
00:00:00,6738,Type 1,00:00:52,"(16.363138197599667, 48.20359550402899)","(16.28714630513326, 48.23172910757867)",2,,,,,,
00:00:00,5728,Type 3,00:00:54,"(16.41203016786417, 48.26124929704659)","(16.336050447737144, 48.17504344368644)",1,,,,,,
00:00:00,1970,Type 2,00:00:54,"(16.309232547737825, 48.21903908507992)","(16.392802080232332, 48.186404406389045)",1,,,,,,
00:00:00,3981,Type 3,00:00:54,"(16.310273997176843, 48.21888118132159)","(16.35162045726933, 48.21122520214883)",1,,,,,,
00:00:00,5042,Type 3,00:00:55,"(16.34069576775175, 48.241170048341935)","(16.425119914075044, 48.14845940541999)",1,,,,,,
00:00:00,3442,Type 1,00:00:55,"(16.34980497527009, 48.18114628366276)","(16.341352896994362, 48.20679005177573)",1,,,,,,
00:00:00,7694,Type 2,00:00:57,"(16.349670511193892, 48.2095185412365)","(16.37759405597512, 48.24069838075516)",1,,,,,,
00:00:00,2729,Type 3,00:00:57,"(16.427357502497063, 48.23742284460008)","(16.378919099055665, 48.188301216603065)",1,,,,,,
00:00:00,4179,Type 1,00:00:57,"(16.34024576775175, 48.241170048341935)","(16.351360550000003, 48.2297311)",1,,,,,,
00:00:00,8085,Type 1,00:00:57,"(16.316917, 48.19785125)","(16.40709684950404, 48.23271859526219)",2,,,,,,
00:00:00,7016,Type 3,00:00:57,"(16.39227614884457, 48.15305348714484)","(16.30967516038842, 48.241838197470784)",1,,,,,,
00:00:00,2298,Type 3,00:00:57,"(16.272532294980728, 48.19627260215861)","(16.413144289068235, 48.18814761671652)",1,,,,,,
00:00:00,5200,Type 2,00:00:58,"(16.364844211152324, 48.18319919234158)","(16.432331358155988, 48.16326446991315)",1,,,,,,
00:00:00,7329,Type 2,00:00:58,"(16.27928044885501, 48.19391055256697)","(16.33236228068307, 48.26366802852738)",2,,,,,,
00:00:00,7266,Type 3,00:00:58,"(16.358817747355562, 48.23625273119687)","(16.322856830153974, 48.26402819196037)",4,,,,,,
00:00:00,2315,Type 3,00:00:59,"(16.363596582036863, 48.1827446332948)","(16.414836947996214, 48.19202041213584)",1,,,,,,
00:00:00,2451,Type 2,00:00:59,"(16.427807502497064, 48.23742284460008)","(16.367463587061835, 48.19667335912927)",1,,,,,,
00:00:00,4860,Type 2,00:01:01,"(16.37460325, 48.2203937)","(16.387855660877225, 48.14351937904662)",1,,,,,,
00:00:00,7186,Type 2,00:01:01,"(16.356788872888107, 48.23566275737576)","(16.3128567036484, 48.24508407446865)",1,,,,,,
00:00:00,1767,Type 2,00:01:02,"(16.41203016786417, 48.26124929704659)","(16.381172976673213, 48.197016777962574)",1,,,,,,
00:00:00,2780,Type 1,00:01:02,"(16.330709741186045, 48.15037738126956)","(16.349840999999998, 48.1825003)",1,,,,,,
00:00:00,1034,Type 1,00:01:02,"(16.37460325, 48.2203937)","(16.379508030036583, 48.208091253804575)",1,,,,,,
00:00:00,3524,Type 1,00:01:02,"(16.364844211152324, 48.18319919234158)","(16.34408475, 48.20642235)",1,,,,,,
00:00:00,3244,Type 1,00:01:03,"(16.3255655, 48.21860959999999)","(16.352631686691314, 48.19284086051055)",2,,,,,,
00:00:00,3722,Type 1,00:01:05,"(16.27011756375143, 48.2066872640307)","(16.355433672808445, 48.20255296757189)",2,,,,,,
00:00:00,5660,Type 1,00:01:05,"(16.35800779095383, 48.23615309565032)","(16.32826454742017, 48.175144833576205)",1,,,,,,
00:00:00,2439,Type 3,00:01:05,"(16.348853281900926, 48.208798927222816)","(16.36684234333776, 48.194777885991165)",1,,,,,,
00:00:00,3684,Type 1,00:01:05,"(16.34980497527009, 48.18114628366276)","(16.351539944980406, 48.205818190698906)",1,,,,,,
00:00:00,6850,Type 1,00:01:06,"(16.37460325, 48.2203937)","(16.30593258455968, 48.225185846434776)",1,,,,,,
00:00:00,4330,Type 2,00:01:06,"(16.363596582036863, 48.1827446332948)","(16.361102, 48.22234195)",1,,,,,,
00:00:00,292,Type 3,00:01:07,"(16.33848860385958, 48.19352985186349)","(16.36337527056108, 48.20916733548708)",1,,,,,,
00:00:00,3748,Type 3,00:01:07,"(16.3613989398848, 48.27585116421116)","(16.3555473, 48.2054642)",2,,,,,,
00:00:00,5587,Type 2,00:01:09,"(16.309232547737825, 48.21903908507992)","(16.321714496658426, 48.1843765010235)",4,,,,,,
00:00:00,6380,Type 1,00:01:10,"(16.27298229498073, 48.19627260215861)","(16.28122035144057, 48.2219250912108)",1,,,,,,
00:00:00,2743,Type 2,00:01:10,"(16.33848860385958, 48.19352985186349)","(16.34594733177895, 48.18564752912303)",1,,,,,,
00:00:00,3062,Type 2,00:01:11,"(16.377680486802262, 48.25185231945709)","(16.3414603, 48.19267835)",2,,,,,,
00:00:00,1399,Type 3,00:01:11,"(16.33979576775175, 48.241170048341935)","(16.414970757874936, 48.215134418471)",4,,,,,,
00:00:00,3413,Type 1,00:01:12,"(16.41293016786417, 48.26124929704659)","(16.34002316065713, 48.20029508189471)",1,,,,,,
00:00:00,1569,Type 1,00:01:12,"(16.30885995564679, 48.25227837428879)","(16.44151779444053, 48.184723458431954)",1,,,,,,
00:00:00,1100,Type 1,00:01:12,"(16.39317614884457, 48.15305348714484)","(16.37933426132417, 48.21119540278976)",1,,,,,,
00:00:00,7524,Type 1,00:01:13,"(16.363596582036863, 48.1827446332948)","(16.360614869957722, 48.2632744541891)",4,,,,,,
00:00:00,560,Type 3,00:01:13,"(16.41737449146047, 48.24502817094493)","(16.369349930906797, 48.20549745743026)",2,,,,,,
00:00:00,1532,Type 1,00:01:14,"(16.39272614884457, 48.15305348714484)","(16.43242538868859, 48.197473288992455)",1,,,,,,
00:00:00,366,Type 2,00:01:14,"(16.33848860385958, 48.19352985186349)","(16.367474461624163, 48.20166276955421)",1,,,,,,
00:00:00,7193,Type 3,00:01:14,"(16.39272614884457, 48.15305348714484)","(16.3128567036484, 48.24508407446865)",1,,,,,,
00:00:00,5870,Type 2,00:01:15,"(16.349823975879037, 48.18057449564003)","(16.28549180825105, 48.16785943272047)",1,,,,,,
00:00:00,5656,Type 2,00:01:15,"(16.350996575574616, 48.14388105971939)","(16.32826454742017, 48.175144833576205)",2,,,,,,
00:00:00,5625,Type 1,00:01:15,"(16.35123869465479, 48.18141044437578)","(16.32843093053497, 48.165276711316885)",1,,,,,,
00:00:00,5692,Type 2,00:01:16,"(16.407353751378203, 48.18720273921259)","(16.335922421753814, 48.170117391158605)",2,,,,,,
00:00:00,1736,Type 3,00:01:16,"(16.4050587100877, 48.20301022931776)","(16.378833222397706, 48.192418110126745)",1,,,,,,
00:00:00,6101,Type 1,00:01:16,"(16.423328775612163, 48.16344818330638)","(16.323778964122727, 48.18881292863089)",2,,,,,,
00:00:00,7886,Type 1,00:01:17,"(16.413526360203182, 48.17914110644286)","(16.37398461523778, 48.2620580790459)",1,,,,,,
00:00:00,4990,Type 1,00:01:17,"(16.413526360203182, 48.17914110644286)","(16.406914263477763, 48.155253549771736)",1,,,,,,
00:00:00,3499,Type 1,00:01:18,"(16.37444673618794, 48.22145407967072)","(16.344100304158786, 48.20279105971936)",1,,,,,,
00:00:00,5373,Type 3,00:01:18,"(16.35800779095383, 48.23615309565032)","(16.306340227463437, 48.16553001334511)",1,,,,,,
00:00:00,7507,Type 3,00:01:19,"(16.378661070739707, 48.13729227752972)","(16.360447920974124, 48.25698608815903)",2,,,,,,
00:00:00,7749,Type 1,00:01:19,"(16.39317614884457, 48.15305348714484)","(16.37723048680226, 48.25185231945709)",1,,,,,,
00:00:00,6923,Type 1,00:01:19,"(16.309571768365693, 48.21861857620648)","(16.324083719085756, 48.22362213500954)",1,,,,,,
00:00:00,2763,Type 3,00:01:20,"(16.339584352808064, 48.19404375250662)","(16.345882724303138, 48.1886419980594)",1,,,,,,
00:00:00,1419,Type 3,00:01:20,"(16.39272614884457, 48.15305348714484)","(16.414227194124155, 48.22297084288665)",1,,,,,,
00:00:00,7070,Type 2,00:01:21,"(16.3450317604699, 48.19064174507268)","(16.33699108532312, 48.22377905102227)",2,,,,,,
00:00:00,3091,Type 3,00:01:21,"(16.364844211152324, 48.18319919234158)","(16.341613314193093, 48.19524950531152)",1,,,,,,
00:00:00,6339,Type 3,00:01:21,"(16.39317614884457, 48.15305348714484)","(16.271879783267426, 48.22202885087198)",1,,,,,,
00:00:00,7767,Type 2,00:01:22,"(16.339584352808064, 48.19404375250662)","(16.38591308680887, 48.2311979809603)",1,,,,,,
00:00:00,5638,Type 1,00:01:22,"(16.349670511193892, 48.2095185412365)","(16.32855821734644, 48.17020278301791)",1,,,,,,
00:00:00,7896,Type 1,00:01:23,"(16.358817747355562, 48.23625273119687)","(16.374155018193346, 48.26841215714696)",1,,,,,,
00:00:00,7049,Type 1,00:01:23,"(16.27298229498073, 48.19627260215861)","(16.327618898742422, 48.22914864149313)",1,,,,,,
00:00:00,1979,Type 2,00:01:23,"(16.41422213010611, 48.17621513595687)","(16.39368177196697, 48.18741182959255)",2,,,,,,
00:00:00,7072,Type 1,00:01:23,"(16.405995046134706, 48.20303335268365)","(16.33699108532312, 48.22377905102227)",1,,,,,,
00:00:00,2305,Type 2,00:01:23,"(16.3794638, 48.16928365)","(16.414836947996214, 48.19202041213584)",2,,,,,,
00:00:00,3113,Type 3,00:01:25,"(16.309232547737825, 48.21903908507992)","(16.34470647147948, 48.1914840677422)",1,,,,,,
00:00:00,5235,Type 3,00:01:25,"(16.41293016786417, 48.26124929704659)","(16.43285464260785, 48.182040980006086)",1,,,,,,
00:00:00,1758,Type 2,00:01:25,"(16.37460325, 48.2203937)","(16.381172976673213, 48.197016777962574)",1,,,,,,
00:00:00,1875,Type 3,00:01:26,"(16.454504940707167, 48.21902581846565)","(16.388278150404883, 48.201083847939685)",2,,,,,,
00:00:00,3889,Type 3,00:01:26,"(16.37507775, 48.22102195)","(16.34552252474433, 48.21365917423104)",1,,,,,,
00:00:00,1388,Type 3,00:01:26,"(16.309232547737825, 48.21903908507992)","(16.41823861759776, 48.20628822552575)",1,,,,,,
00:00:00,5032,Type 2,00:01:26,"(16.41248016786417, 48.26124929704659)","(16.41609664647057, 48.154724804088)",1,,,,,,
00:00:00,7265,Type 1,00:01:26,"(16.405995046134706, 48.20303335268365)","(16.322856830153974, 48.26402819196037)",4,,,,,,
00:00:00,5202,Type 2,00:01:27,"(16.39272614884457, 48.15305348714484)","(16.432331358155988, 48.16326446991315)",1,,,,,,
00:00:00,7037,Type 1,00:01:27,"(16.39317614884457, 48.15305348714484)","(16.317434928142458, 48.23563218046296)",1,,,,,,
00:00:00,2840,Type 3,00:01:27,"(16.34024576775175, 48.241170048341935)","(16.3550009, 48.1826717)",1,,,,,,
00:00:00,1040,Type 2,00:01:27,"(16.339134716755876, 48.19325944851234)","(16.379508030036583, 48.208091253804575)",1,,,,,,
00:00:00,6578,Type 1,00:01:27,"(16.32795623720928, 48.20977550446687)","(16.319315971192097, 48.21562975631086)",2,,,,,,
00:00:00,4300,Type 3,00:01:27,"(16.39317614884457, 48.15305348714484)","(16.359605913486313, 48.21676198984844)",1,,,,,,
00:00:00,2997,Type 2,00:01:28,"(16.287755151158485, 48.23805863066032)","(16.35963125, 48.1947473)",2,,,,,,
00:00:00,8205,Type 1,00:01:29,"(16.39317614884457, 48.15305348714484)","(16.454413253261126, 48.23166795081245)",1,,,,,,
00:00:00,8240,Type 3,00:01:29,"(16.34997162299478, 48.20801610132155)","(16.294455259564643, 48.15122387929475)",1,,,,,,
00:00:00,4822,Type 2,00:01:29,"(16.37507775, 48.22102195)","(16.37934020752628, 48.18120439926854)",1,,,,,,
00:00:00,4173,Type 1,00:01:29,"(16.35800779095383, 48.23615309565032)","(16.351360550000003, 48.2297311)",1,,,,,,
00:00:00,2383,Type 2,00:01:30,"(16.339134716755876, 48.19325944851234)","(16.3673396335475, 48.18536219486841)",1,,,,,,
00:00:00,7564,Type 3,00:01:31,"(16.39227614884457, 48.15305348714484)","(16.370032827969613, 48.26316257814428)",1,,,,,,
